Column,gi,N_Accesion,Title,Gene,Serotype,Genotype,Size_sequence,Country,Localization,Year,Month,Comments
131,1015635088,AH012009,Dengue_virus_4_isolate_D473_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
132,1015635087,AH012008,Dengue_virus_4_isolate_D465_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
133,1015635086,AH012007,Dengue_virus_4_isolate_D464_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
134,1015635085,AH012006,Dengue_virus_4_isolate_D463_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
135,1015635084,AH012005,Dengue_virus_4_isolate_D469_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
136,1015635083,AH012004,Dengue_virus_4_isolate_D466_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
137,1015635082,AH012003,Dengue_virus_4_isolate_D460_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
138,1015635081,AH012002,Dengue_virus_4_isolate_D48_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
139,1015635080,AH012001,Dengue_virus_4_isolate_D467_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
140,1015635079,AH012000,Dengue_virus_4_isolate_D45_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
141,1015635078,AH011999,Dengue_virus_4_isolate_D41_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
142,1015635077,AH011998,Dengue_virus_4_isolate_D4115_1986_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
143,1015635076,AH011997,Dengue_virus_4_isolate_D462_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
144,1015635075,AH011996,Dengue_virus_4_isolate_D472_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
145,1015635074,AH011995,Dengue_virus_4_isolate_D441_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
146,1015635073,AH011994,Dengue_virus_4_isolate_D435_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
147,1015635072,AH011993,Dengue_virus_4_isolate_D434_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
148,1015635071,AH011992,Dengue_virus_4_isolate_D429_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
149,1015635070,AH011991,Dengue_virus_4_isolate_D428_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
150,1015635069,AH011990,Dengue_virus_4_isolate_D426_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
151,1015635068,AH011989,Dengue_virus_4_isolate_D424_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
152,1015635067,AH011988,Dengue_virus_4_isolate_D442_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
153,1015635066,AH011987,Dengue_virus_4_isolate_D432_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
154,1015635065,AH011986,Dengue_virus_4_isolate_D431_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
155,1015635064,AH011985,Dengue_virus_4_isolate_D427_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
156,1015635063,AH011984,Dengue_virus_4_isolate_D430_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
157,1015635062,AH011983,Dengue_virus_4_isolate_D425_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
158,1015635061,AH011982,Dengue_virus_4_isolate_D437_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
159,1015635060,AH011981,Dengue_virus_4_isolate_D479_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
160,1015635059,AH011980,Dengue_virus_4_isolate_D487_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4315,Puerto Rico,NA,NA,NA,Puerto_Rico
161,1015635058,AH011979,Dengue_virus_4_isolate_D481_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
162,1015635057,AH011978,Dengue_virus_4_isolate_D483_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
163,1015635056,AH011977,Dengue_virus_4_isolate_D482_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4313,Puerto Rico,NA,NA,NA,Puerto_Rico
164,1015635055,AH011976,Dengue_virus_4_isolate_D476_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
165,1015635054,AH011975,Dengue_virus_4_isolate_D477_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
166,1015635053,AH011974,Dengue_virus_4_isolate_D478_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
167,1015635052,AH011973,Dengue_virus_4_isolate_D480_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
168,1015635051,AH011972,Dengue_virus_4_isolate_D489_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
169,1015635050,AH011971,Dengue_virus_4_isolate_D486_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
170,1015635049,AH011970,Dengue_virus_4_isolate_D436_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
171,1015635048,AH011969,Dengue_virus_4_isolate_D43_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
172,1015635047,AH011968,Dengue_virus_4_isolate_D4108_1996CR_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Costa Rica,NA,NA,NA,Costa_Rica
173,1015635046,AH011967,Dengue_virus_4_isolate_D4112_1995MQ_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4315,Martinique,NA,NA,Mar,Martinique
174,1015635045,AH011966,Dengue_virus_4_isolate_D485_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
175,1015635044,AH011965,Dengue_virus_4_isolate_D4113_1995VE_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Venezuela,NA,NA,NA,Venezuela
176,1015635043,AH011964,Dengue_virus_4_isolate_D444_1998_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
177,1015635042,AH011963,Dengue_virus_4_isolate_D484_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
178,1015635041,AH011962,Dengue_virus_4_isolate_D415_1998_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
179,1015635040,AH011961,Dengue_virus_4_isolate_D448_1998_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
180,1015635039,AH011960,Dengue_virus_4_isolate_D446_1998_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
181,1015635038,AH011959,Dengue_virus_4_isolate_D413_1998_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
182,1015635037,AH011958,Dengue_virus_4_isolate_D447_1998_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
183,1015635036,AH011957,Dengue_virus_4_isolate_D445_1998_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
184,1015635035,AH011956,Dengue_virus_4_isolate_D417_1998_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
185,1015635034,AH011955,Dengue_virus_4_isolate_D412_1998_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
186,1015635033,AH011954,Dengue_virus_4_isolate_D414_1998_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
187,1015635032,AH011953,Dengue_virus_4_isolate_D418_1998_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
188,1015635031,AH011952,Dengue_virus_4_isolate_D419_1998_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
189,1015635030,AH011951,Dengue_virus_4_isolate_D420_1998_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds,NS2A_NS4B,DENV_4,NA,4314,Puerto Rico,NA,NA,NA,Puerto_Rico
190,966914036,KU291816,Dengue_virus_isolate_D2_China_GDsz_D141094_2014_envelope_protein_gene_partial_cds,E,DENV_2,NA,1478,China,NA,2014,NA,DENV_2_China_2014
191,966914034,KU291815,Dengue_virus_isolate_D2_China_GDzh_D141147_2014_envelope_protein_gene_partial_cds,E,DENV_2,NA,1478,China,NA,2014,NA,DENV_2_China_2014
192,966914032,KU291814,Dengue_virus_isolate_D2_China_GDsz_D141027_2014_envelope_protein_gene_partial_cds,E,DENV_2,NA,1478,China,NA,2014,NA,DENV_2_China_2014
193,966914030,KU291813,Dengue_virus_isolate_D2_China_GDjm_D14886_2014_envelope_protein_gene_partial_cds,E,DENV_2,NA,1478,China,NA,2014,NA,DENV_2_China_2014
194,966914028,KU291812,Dengue_virus_isolate_D2_China_GDsz_D141072_2014_envelope_protein_gene_partial_cds,E,DENV_2,NA,1478,China,NA,2014,NA,DENV_2_China_2014
195,966914026,KU291811,Dengue_virus_isolate_D2_China_GDmm_D141477_2014_envelope_protein_gene_partial_cds,E,DENV_2,NA,1478,China,NA,2014,NA,DENV_2_China_2014
196,966914024,KU291810,Dengue_virus_isolate_D2_China_GDgz_D14283_2014_envelope_protein_gene_partial_cds,E,DENV_2,NA,1479,China,NA,2014,NA,DENV_2_China_2014
197,966914022,KU291809,Dengue_virus_isolate_D2_China_GDgz_D14246_2014_envelope_protein_gene_partial_cds,E,DENV_2,NA,1479,China,NA,2014,NA,DENV_2_China_2014
198,966914021,KU291808,UNVERIFIED:_Dengue_virus_isolate_D2_China_GDgz_D14245_2014_envelope_protein_like_gene_partial_sequence,E,UNVERIFIED,NA,1478,China,NA,2014,NA,DENV_2_China_2014
199,966914019,KU291807,Dengue_virus_isolate_D2_China_GDyf_D14070_2014_envelope_protein_gene_partial_cds,E,DENV_2,NA,1479,China,NA,2014,NA,DENV_2_China_2014
200,966914018,KU291806,UNVERIFIED:_Dengue_virus_isolate_D2_China_GDzs_D14115_2014_envelope_protein_like_gene_partial_sequence,E,UNVERIFIED,NA,1475,China,NA,2014,NA,DENV_2_China_2014
201,966914016,KU291805,Dengue_virus_isolate_D2_China_GDfs_D13205_2013_envelope_protein_gene_partial_cds,E,DENV_2,NA,1479,China,NA,2013,NA,DENV_2_China_2013
202,966914014,KU291804,Dengue_virus_isolate_D2_China_GDzs_D14118_2014_envelope_protein_gene_partial_cds,E,DENV_2,NA,1479,China,NA,2014,NA,DENV_2_China_2014
203,966914012,KU291803,Dengue_virus_isolate_D2_China_GDzh_D14003_Indonesia__2014_envelope_protein_gene_partial_cds,E,DENV_2,NA,1479,China,NA,2014,NA,DENV_2_China_2014
204,966914010,KU291802,Dengue_virus_isolate_D2_China_GDfs_D14005_2014_envelope_protein_gene_partial_cds,E,DENV_2,NA,1479,China,NA,2014,NA,DENV_2_China_2014
205,966914008,KU291801,Dengue_virus_isolate_D2_China_GDgz_D13473_Tailand__2013_envelope_protein_gene_partial_cds,E,DENV_2,NA,1479,China,NA,2013,NA,DENV_2_China_2013
206,966914006,KU291800,Dengue_virus_isolate_D2_China_GDsz_D13470_Malaysia__2013_envelope_protein_gene_partial_cds,E,DENV_2,NA,1479,China,NA,2013,NA,DENV_2_China_2013
207,966914004,KU291799,Dengue_virus_isolate_D2_China_GDdg_D13458_India__2013_envelope_protein_gene_partial_cds,E,DENV_2,NA,1479,China,NA,2013,NA,DENV_2_China_2013
208,966914002,KU291798,Dengue_virus_isolate_D2_China_GDdg_D13113_Philippines__2013_envelope_protein_gene_partial_cds,E,DENV_2,NA,1479,China,NA,2013,NA,DENV_2_China_2013
209,966914000,KU291797,Dengue_virus_isolate_D1_China_GDjy_141181_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
210,966913998,KU291796,Dengue_virus_isolate_D1_China_GDsz_141019_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
211,966913996,KU291795,Dengue_virus_isolate_D1_China_GDsz_141029_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
212,966913994,KU291794,Dengue_virus_isolate_D1_China_GDsz_141044_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
213,966913992,KU291793,Dengue_virus_isolate_D1_China_GDzq_D14689_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
214,966913990,KU291792,Dengue_virus_isolate_D1_China_GDzq_D14687_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
215,966913988,KU291791,Dengue_virus_isolate_D1_China_GDzq_D14686_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
216,966913986,KU291790,Dengue_virus_isolate_D1_China_GDzq_D14660_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
217,966913984,KU291789,Dengue_virus_isolate_D1_China_GDzq_D14654_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
218,966913982,KU291788,Dengue_virus_isolate_D1_China_GDzq_D14640_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
219,966913980,KU291787,Dengue_virus_isolate_D1_China_GDzq_D14639_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
220,966913978,KU291786,Dengue_virus_isolate_D1_China_GDzq_D14629_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
221,966913976,KU291785,Dengue_virus_isolate_D1_China_GDzq_D14618_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
222,966913974,KU291784,Dengue_virus_isolate_D1_China_GDzq_D14617_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
223,966913972,KU291783,Dengue_virus_isolate_D1_China_GDzq_D14610_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
224,966913970,KU291782,Dengue_virus_isolate_D1_China_GDzq_D14605_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
225,966913968,KU291781,Dengue_virus_isolate_D1_China_GDzq_D14602_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
226,966913966,KU291780,Dengue_virus_isolate_D1_China_GDzq_D14600_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
227,966913964,KU291779,Dengue_virus_isolate_D1_China_GDzq_D14597_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
228,966913962,KU291778,Dengue_virus_isolate_D1_China_GDzq_D14590_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
229,966913960,KU291777,Dengue_virus_isolate_D1_China_GDsg_D14702_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
230,966913958,KU291776,Dengue_virus_isolate_D1_China_GDsg_D14701_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
231,966913956,KU291775,Dengue_virus_isolate_D1_China_GDsg_D14437_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
232,966913954,KU291774,Dengue_virus_isolate_D1_China_GDsg_D14428_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
233,966913952,KU291773,Dengue_virus_isolate_D1_China_GDjy_D14554_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
234,966913950,KU291772,Dengue_virus_isolate_D1_China_GDjy_D14549_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
235,966913948,KU291771,Dengue_virus_isolate_D1_China_GDjy_D14548_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
236,966913946,KU291770,Dengue_virus_isolate_D1_China_GDjy_D14471_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
237,966913944,KU291769,Dengue_virus_isolate_D1_China_GDjy_D14470_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
238,966913942,KU291768,Dengue_virus_isolate_D1_China_GDjy_D14462_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
239,966913940,KU291767,Dengue_virus_isolate_D1_China_GDjy_D14461_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
240,966913938,KU291766,Dengue_virus_isolate_D1_China_GDjy_D14460_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
241,966913936,KU291765,Dengue_virus_isolate_D1_China_GDjy_D14456_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
242,966913934,KU291764,Dengue_virus_isolate_D1_China_GDjy_D14455_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1478,China,NA,2014,NA,China_2014
243,966913932,KU291763,Dengue_virus_isolate_D1_China_GD_D14536_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1479,China,NA,2014,NA,China_2014
244,966913930,KU291762,Dengue_virus_isolate_D1_China_GD_D14526_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1479,China,NA,2014,NA,China_2014
245,966913928,KU291761,Dengue_virus_isolate_D1_China_GD_D14503_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1479,China,NA,2014,NA,China_2014
246,966913926,KU291760,Dengue_virus_isolate_D1_China_GD_D14502_2014_envelope_protein_gene_partial_cds,E,DENV_1,NA,1479,China,NA,2014,NA,China_2014
247,966913925,KU291759,UNVERIFIED:_Dengue_virus_isolate_D1_China_GD_D14492_2014_envelope_protein_like_gene_partial_sequence,E,UNVERIFIED,NA,1478,China,NA,2014,NA,China_2014
