Column,gi,N_Accesion,Title,Gene,Serotype,Genotype,Size_sequence,Country,Localization,Year,Month,Comments
1951,688442029,KJ596667,"Dengue virus 4 strain DENV-4/MT/BR55_TVP17941/2012 isolate serum_55, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Nossa Senhora do Livramento,2012,Mar,"Brazil: Nossa Senhora do Livramento, MT|male|14.2250 S 55.6544 W|14-Mar-2012|232 m."
1952,688442027,KJ596668,"Dengue virus 4 strain DENV-4/MT/BR60_TVP17946/2012 isolate serum_60, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Cuiaba,2012,Mar,"Brazil: Cuiaba, MT|female|14.4039 S 55.9033 W|14-Mar-2012|176.8 m."
1953,688442024,KJ596669,"Dengue virus 4 strain DENV-4/MT/BR73_TVP17951/2012 isolate serum_73, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Cuiaba,2012,Apr,"Brazil: Cuiaba, MT|female|14.4039 S 55.9033 W|19-Apr-2012|176.8 m."
1954,688442021,KJ596670,"Dengue virus 4 strain DENV-4/MT/BR76_TVP17953/2012 isolate serum_76, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Pocone,2012,Apr,"Brazil: Pocone, MT|male|15.7433 S 55.3772 W|19-Apr-2012|142 m."
1955,688442018,KJ596671,"Dengue virus 4 strain DENV-4/MT/BR84_TVP17961/2012 isolate serum_84, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Varzea Grande,2012,Feb,"Brazil: Varzea Grande, MT|female|14.3533 S 55.8675 W|03-Feb-2012|196.6 m."
1956,688442015,KJ596672,"Dengue virus 4 strain DENV-4/MT/BR91_TVP17968/2012 isolate serum_91, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Varzea Grande,2012,Feb,"Brazil: Varzea Grande, MT|female|14.3533 S 55.8675 W|03-Feb-2012|196.6 m."
1957,688442013,KJ596673,"Dengue virus 4 strain DENV-4/MT/BR92_TVP17969/2012 isolate serum_92, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Cuiaba,2012,Feb,"Brazil: Cuiaba, MT|female|14.4039 S 55.9033 W|29-Feb-2012|176.8 m."
1958,688442011,KJ596674,"Dengue virus 4 strain DENV-4/MT/BR94_TVP17971/2012 isolate serum_94, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Cuiaba,2012,Feb,"Brazil: Cuiaba, MT|female|14.4039 S 55.9033 W|16-Feb-2012|176.8 m."
1959,688442008,KJ579248,"Dengue virus 4 strain DENV-4/MT/BR28_TVP17914/2012 isolate serum_28, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Pocone,2012,Apr,"Brazil: Pocone, MT|male|15.7433 S 55.3772 W|19-Apr-2012|142 m."
1960,688442006,KJ579247,"Dengue virus 4 strain DENV-4/MT/BR27_TVP17913/2012 isolate serum_27, complete genome",Complete Genome,Dengue virus 4,NA,10650,Brazil,Varzea Grande,2012,Apr,"Brazil: Varzea Grande, MT|male|14.3533 S 55.8675 W|12-Apr-2012|196.6 m."
1961,688442004,KJ579246,"Dengue virus 4 strain DENV-4/MT/BR24_TVP17910/2012 isolate serum_24, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Pocone,2012,Apr,"Brazil: Pocone, MT|male|15.7433 S 55.3772 W|19-Apr-2012|142 m."
1962,688442002,KJ579245,"Dengue virus 4 strain DENV-4/MT/BR23_TVP17909/2012 isolate serum_23, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Cuiaba,2012,Mar,"Brazil: Cuiaba, MT|female|14.4039 S 55.9033 W|30-Mar-2012|176.8 m."
1963,688442000,KJ579244,"Dengue virus 4 strain DENV-4/MT/BR20_TVP17906/2012 isolate serum_20, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Varzea Grande,2012,Mar,"Brazil: Varzea Grande, MT|male|14.3533 S 55.8675 W|30-Mar-2012|196.6 m."
1964,688441998,KJ579243,"Dengue virus 4 strain DENV-4/MT/BR12_TVP17898/2012 isolate serum_12, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Nossa Senhora do Livramento,2012,Mar,"Brazil: Nossa Senhora do Livramento, MT|female|14.2250 S 55.6544 W|28-Mar-2012|232 m."
1965,688441996,KJ579242,"Dengue virus 4 strain DENV-4/MT/BR9_TVP17895/2012 isolate serum_9, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Cuiaba,2012,Apr,"Brazil: Cuiaba, MT|female|14.4039 S 55.9033 W|18-Apr-2012|176.8 m."
1966,688441993,KJ579241,"Dengue virus 4 strain DENV-4/MT/BR8_TVP17894/2012 isolate serum_8, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Varzea Grande,2012,Apr,"Brazil: Varzea Grande, MT|male|14.3533 S 55.8675 W|23-Apr-2012|196.6 m."
1967,688441990,KJ579240,"Dengue virus 4 strain DENV-4/MT/BR2_TVP17888/2012 isolate serum_2, complete genome",Complete Genome,Dengue virus 4,NA,10649,Brazil,Varzea Grande,2012,Apr,"Brazil: Varzea Grande, MT|male|14.3533 S 55.8675 W|23-Apr-2012|196.6 m."
2035,158976983,NC_001474,"Dengue virus 2, complete genome",Complete Genome,Dengue virus 2,NA,10723,Thailand,NA,1964,NA,Thailand|1964
2036,9626685,NC_001477,"Dengue virus 1, complete genome",Complete Genome,Dengue virus 1,NA,10735,NA,NA,NA,NA,45AZ5
2037,163644368,NC_001475,"Dengue virus 3, complete genome",Complete Genome,Dengue virus 3,NA,10707,Sri Lanka,NA,NA,NA,Sri Lanka
2290,613790718,KF289073,"Dengue virus 1 isolate P23086, complete genome",Complete Genome,Dengue virus 1,NA,10690,India,NA,1956,NA,India|1956
2417,891070675,KP723482,"Dengue virus 4 isolate DENV4/CN/GZ29/2010, complete genome",Complete Genome,Dengue virus 4,NA,10653,China,Guangdong,2010,NA,China: Guangdong|patient serum|2010
2418,891070672,KP723479,"Dengue virus 2 isolate DENV2/CN/GZ32/2010, complete genome",Complete Genome,Dengue virus 2,NA,10723,China,Guangdong,2010,NA,China: Guangdong|patient serum|2010
2419,891070669,KP723478,"Dengue virus 2 isolate DENV2/CN/GZ25/2014, complete genome",Complete Genome,Dengue virus 2,Cosmopolitan,10583,China,Guangdong,2014,NA,Cosmopolitan|China: Guangdong|2014
2420,891070666,KP723476,"Dengue virus 1 isolate DENV1/CN/GZ35/2014, complete genome",Complete Genome,Dengue virus 1,I,10628,China,Guangdong,2014,NA,I|China: Guangdong|2014
2421,891070663,KP723473,"Dengue virus 1 isolate DENV1/CN/GZ27/2014, complete genome",Complete Genome,Dengue virus 1,V,10630,China,Guangdong,2014,NA,V|China: Guangdong|2014
2511,850224079,KP686070,"Dengue virus 1 isolate ww2014, complete genome",Complete Genome,Dengue virus 1,I,10670,China,Henan,2014,Oct,1|China: Henan|serum|22-Oct-2014
2512,661903101,KJ701507,"Dengue virus 2 isolate DENV-2/Pk/Swat-02, complete genome",Complete Genome,Dengue virus 2,NA,10656,Pakistan,NA,2013,Aug,Pakistan|dengue patient|27-Aug-2013
2533,573592446,KC762699,"Dengue virus 4 isolate MKS-2139, complete genome",Complete Genome,Dengue virus 4,NA,10641,Indonesia,Makassar,2008,Mar,Indonesia: Makassar|serum|28-Mar-2008
2534,573592444,KC762698,"Dengue virus 4 isolate MKS-2007, complete genome",Complete Genome,Dengue virus 4,NA,10653,Indonesia,Makassar,2008,Apr,Indonesia: Makassar|serum|30-Apr-2008
2535,573592442,KC762697,"Dengue virus 4 isolate MKS-0706, complete genome",Complete Genome,Dengue virus 4,NA,10653,Indonesia,Makassar,2007,Dec,Indonesia: Makassar|serum|11-Dec-2007
2536,573592440,KC762696,"Dengue virus 4 isolate MKS-0252, complete genome",Complete Genome,Dengue virus 4,NA,10653,Indonesia,Makassar,2007,Aug,Indonesia: Makassar|serum|13-Aug-2007
2537,573592438,KC762695,"Dengue virus 4 isolate MKS-0070, complete genome",Complete Genome,Dengue virus 4,NA,10619,Indonesia,Makassar,2007,Jul,Indonesia: Makassar|serum|09-Jul-2007
2538,573592436,KC762694,"Dengue virus 4 isolate MKS-0033, complete genome",Complete Genome,Dengue virus 4,NA,10636,Indonesia,Makassar,2007,May,Indonesia: Makassar|serum|30-May-2007
2539,573592434,KC762693,"Dengue virus 3 isolate MKS-WS79b, complete genome",Complete Genome,Dengue virus 3,NA,10707,Indonesia,Makassar,2010,Mar,Indonesia: Makassar|serum|29-Mar-2010|mixed infection of dengue virus 2 and 3
2540,573592432,KC762692,"Dengue virus 3 isolate MKS-WS78, complete genome",Complete Genome,Dengue virus 3,NA,10707,Indonesia,Makassar,2010,Mar,Indonesia: Makassar|serum|22-Mar-2010
2541,573592430,KC762691,"Dengue virus 3 isolate MKS-IF058, complete genome",Complete Genome,Dengue virus 3,NA,10707,Indonesia,Makassar,2008,Apr,Indonesia: Makassar|serum|10-Apr-2008
2542,573592428,KC762690,"Dengue virus 3 isolate MKS-3000, complete genome",Complete Genome,Dengue virus 3,NA,10709,Indonesia,Makassar,2008,Aug,Indonesia: Makassar|serum|26-Aug-2008
2543,573592426,KC762689,"Dengue virus 3 isolate MKS-2065, complete genome",Complete Genome,Dengue virus 3,NA,10707,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|15-Feb-2008
2544,573592424,KC762688,"Dengue virus 3 isolate MKS-2006, complete genome",Complete Genome,Dengue virus 3,NA,10707,Indonesia,Makassar,2008,Apr,Indonesia: Makassar|serum|30-Apr-2008
2545,573592422,KC762687,"Dengue virus 3 isolate MKS-0396, complete genome",Complete Genome,Dengue virus 3,NA,10707,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|15-Feb-2008
2546,573592420,KC762686,"Dengue virus 3 isolate MKS-0172, complete genome",Complete Genome,Dengue virus 3,NA,10707,Indonesia,Makassar,2007,Jul,Indonesia: Makassar|serum|02-Jul-2007
2547,573592418,KC762685,"Dengue virus 3 isolate MKS-0388, complete genome",Complete Genome,Dengue virus 3,NA,10707,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|15-Feb-2008
2548,573592416,KC762684,"Dengue virus 3 isolate MKS-0098, complete genome",Complete Genome,Dengue virus 3,NA,10698,Indonesia,Makassar,2007,Jul,Indonesia: Makassar|serum|10-Jul-2007
2549,573592414,KC762683,"Dengue virus 3 isolate MKS-0079, complete genome",Complete Genome,Dengue virus 3,NA,10707,Indonesia,Makassar,2007,Jul,Indonesia: Makassar|serum|26-Jul-2007
2550,573592412,KC762682,"Dengue virus 3 isolate MKS-0076, complete genome",Complete Genome,Dengue virus 3,NA,10707,Indonesia,Makassar,2007,Jul,Indonesia: Makassar|serum|26-Jul-2007
2551,573592410,KC762681,"Dengue virus 3 isolate MKS-0057, complete genome",Complete Genome,Dengue virus 3,NA,10707,Indonesia,Makassar,2007,Jun,Indonesia: Makassar|serum|22-Jun-2007
2552,573592408,KC762680,"Dengue virus 2 isolate MKS-WS80, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2010,Apr,Indonesia: Makassar|serum|05-Apr-2010
2553,573592406,KC762679,"Dengue virus 2 isolate MKS-WS79a, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2010,Mar,Indonesia: Makassar|serum|29-Mar-2010|mixed infection of dengue virus 2 and 3
2554,573592404,KC762678,"Dengue virus 2 isolate MKS-WS73, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2010,Mar,Indonesia: Makassar|serum|04-Mar-2010
2555,573592402,KC762677,"Dengue virus 2 isolate MKS-IF011, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|15-Feb-2008
2556,573592400,KC762676,"Dengue virus 2 isolate MKS-0099, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2007,Jul,Indonesia: Makassar|serum|17-Jul-2007
2557,573592398,KC762675,"Dengue virus 2 isolate MKS-2032, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2008,Mar,Indonesia: Makassar|serum|08-Mar-2008
2558,573592396,KC762674,"Dengue virus 2 isolate MKS-2167, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2008,Mar,Indonesia: Makassar|serum|11-Mar-2008
2559,573592394,KC762673,"Dengue virus 2 isolate MKS-2018, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2008,Mar,Indonesia: Makassar|serum|11-Mar-2008
2560,573592392,KC762672,"Dengue virus 2 isolate MKS-2198, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2008,Apr,Indonesia: Makassar|serum|09-Apr-2008
2561,573592390,KC762671,"Dengue virus 2 isolate MKS-2108, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|19-Feb-2008
2562,573592388,KC762670,"Dengue virus 2 isolate MKS-0091, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2007,Dec,Indonesia: Makassar|serum|11-Dec-2007
2563,573592386,KC762669,"Dengue virus 2 isolate MKS-0071, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2007,Jul,Indonesia: Makassar|serum|17-Jul-2007
2564,573592384,KC762668,"Dengue virus 2 isolate MKS-IF014, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2008,Mar,Indonesia: Makassar|serum|11-Mar-2008
2565,573592382,KC762667,"Dengue virus 2 isolate MKS-2204, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2008,Apr,Indonesia: Makassar|serum|12-Apr-2008
2566,573592380,KC762666,"Dengue virus 2 isolate MKS-3007, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|15-Feb-2008
2567,573592378,KC762665,"Dengue virus 2 isolate MKS-0068, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2007,Jul,Indonesia: Makassar|serum|06-Jul-2007
2568,573592376,KC762664,"Dengue virus 2 isolate MKS-2145, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2008,Mar,Indonesia: Makassar|serum|28-Mar-2008
2569,573592374,KC762663,"Dengue virus 2 isolate MKS-2024, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|20-Feb-2008
2570,573592372,KC762662,"Dengue virus 2 isolate MKS-0297, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2007,Nov,Indonesia: Makassar|serum|21-Nov-2007
2571,573592370,KC762661,"Dengue virus 2 isolate MKS-0412, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2007,Sep,Indonesia: Makassar|serum|24-Sep-2007
2572,573592368,KC762660,"Dengue virus 2 isolate MKS-0084, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2007,Nov,Indonesia: Makassar|serum|21-Nov-2007
2573,573592366,KC762659,"Dengue virus 2 isolate MKS-2210, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2008,Apr,Indonesia: Makassar|serum|15-Apr-2008
2574,573592364,KC762658,"Dengue virus 2 isolate MKS-0082, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2007,Aug,Indonesia: Makassar|serum|14-Aug-2007
2575,573592362,KC762657,"Dengue virus 2 isolate MKS-2234, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2008,Apr,Indonesia: Makassar|serum|23-Apr-2008
2576,573592360,KC762656,"Dengue virus 2 isolate MKS-0502, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2007,Dec,Indonesia: Makassar|serum|11-Dec-2007
2577,573592358,KC762655,"Dengue virus 2 isolate MKS-0417, complete genome",Complete Genome,Dengue virus 2,NA,10723,Indonesia,Makassar,2007,Sep,Indonesia: Makassar|serum|27-Sep-2007
2578,573592356,KC762654,"Dengue virus 1 isolate MKS-0077, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2007,Jul,Indonesia: Makassar|serum|24-Jul-2007
2579,573592354,KC762653,"Dengue virus 1 isolate MKS-0486, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|01-Feb-2008
2580,573592352,KC762652,"Dengue virus 1 isolate MKS-1001, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Apr,Indonesia: Makassar|serum|04-Apr-2008
2581,573592350,KC762651,"Dengue virus 1 isolate MKS-0483, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2007,Dec,Indonesia: Makassar|serum|11-Dec-2007
2582,573592348,KC762650,"Dengue virus 1 isolate MKS-0109, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2007,Jun,Indonesia: Makassar|serum|13-Jun-2007
2583,573592346,KC762649,"Dengue virus 1 isolate MKS-0055, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2007,Jul,Indonesia: Makassar|serum|05-Jul-2007
2584,573592344,KC762648,"Dengue virus 1 isolate MKS-2194, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Apr,Indonesia: Makassar|serum|07-Apr-2008
2585,573592342,KC762647,"Dengue virus 1 isolate MKS-WS72, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2010,Mar,Indonesia: Makassar|serum|03-Mar-2010
2586,573592340,KC762646,"Dengue virus 1 isolate MKS-0344, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2007,Aug,Indonesia: Makassar|serum|08-Aug-2007
2587,573592338,KC762645,"Dengue virus 1 isolate MKS-2040, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|15-Feb-2008
2588,573592336,KC762644,"Dengue virus 1 isolate MKS-2094, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|06-Feb-2008
2589,573592334,KC762643,"Dengue virus 1 isolate MKS-0398, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|15-Feb-2008
2590,573592332,KC762642,"Dengue virus 1 isolate MKS-WS88, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2010,Jul,Indonesia: Makassar|serum|08-Jul-2010
2591,573592330,KC762641,"Dengue virus 1 isolate MKS-2147, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|25-Feb-2008
2592,573592328,KC762640,"Dengue virus 1 isolate MKS-2029, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Aug,Indonesia: Makassar|serum|04-Aug-2008
2593,573592326,KC762639,"Dengue virus 1 isolate MKS-WS81, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2010,Apr,Indonesia: Makassar|serum|06-Apr-2010
2594,573592324,KC762638,"Dengue virus 1 isolate MKS-2004, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|06-Feb-2008
2595,573592322,KC762637,"Dengue virus 1 isolate MKS-0352, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2007,Dec,Indonesia: Makassar|serum|11-Dec-2007
2596,573592320,KC762636,"Dengue virus 1 isolate MKS-0080, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2007,Sep,Indonesia: Makassar|serum|27-Sep-2007
2597,573592318,KC762635,"Dengue virus 1 isolate MKS-0088, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2007,Oct,Indonesia: Makassar|serum|03-Oct-2007
2598,573592316,KC762634,"Dengue virus 1 isolate MKS-2201, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Apr,Indonesia: Makassar|serum|10-Apr-2008
2599,573592314,KC762633,"Dengue virus 1 isolate MKS-2216, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Apr,Indonesia: Makassar|serum|18-Apr-2008
2600,573592312,KC762632,"Dengue virus 1 isolate MKS-0248, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2007,Aug,Indonesia: Makassar|serum|31-Aug-2007
2601,573592310,KC762631,"Dengue virus 1 isolate MKS-0395, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|15-Feb-2008
2602,573592308,KC762630,"Dengue virus 1 isolate MKS-2097, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|06-Feb-2008
2603,573592306,KC762629,"Dengue virus 1 isolate MKS-IF039, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Mar,Indonesia: Makassar|serum|15-Mar-2008
2604,573592304,KC762628,"Dengue virus 1 isolate MKS-2058, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|19-Feb-2008
2605,573592302,KC762627,"Dengue virus 1 isolate MKS-IF062, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Apr,Indonesia: Makassar|serum|17-Apr-2008
2606,573592300,KC762626,"Dengue virus 1 isolate MKS-2138, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|26-Feb-2008
2607,573592298,KC762625,"Dengue virus 1 isolate MKS-0056, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2007,Jun,Indonesia: Makassar|serum|22-Jun-2007
2608,573592296,KC762624,"Dengue virus 1 isolate MKS-2082, complete genome",Complete Genome,Dengue virus 1,NA,10735,Indonesia,Makassar,2008,Feb,Indonesia: Makassar|serum|15-Feb-2008
